DATAFLOW,Geographic area,INDICATOR,RESIDENCE,SEX,Current age,TIME_PERIOD,OBS_VALUE,DATA_SOURCE,UNIT_MEASURE,UNIT_MULTIPLIER,SOURCE_LINK,SERIES_FOOTNOTE,OBS_FOOTNOTE,OBS_STATUS
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2017,9.377,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2018,9.475,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2019,9.561,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2020,9.636,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2021,9.716,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2022,9.729,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2023,9.67,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2024,9.587,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,CZE: Czechia,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2025,9.465,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2016,8.393,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2017,8.428,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2018,8.43,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2019,8.447,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2020,8.483,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2021,8.515,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2022,8.535,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2023,8.542,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2024,8.55,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DEU: Germany,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2025,8.542,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2016,20.107,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2017,19.835,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2018,19.541,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2019,19.227,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2020,18.908,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2021,18.585,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2022,18.274,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2023,17.975,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2024,17.711,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DJI: Djibouti,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2025,17.474,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2016,12.716,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2017,12.08,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2018,11.797,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2019,11.54,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2020,11.341,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2021,11.174,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2022,11.038,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2023,10.943,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2024,10.852,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DMA: Dominica,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2025,10.775,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DNK: Denmark,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2016,10.45,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DNK: Denmark,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2017,10.379,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,DNK: Denmark,DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,M: Male,_T: Total,2018,10.293,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
